outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
1908,32,1,10,4,yes,yes,63.2,64.1,Low,70,52,64.1,67.4,63.5,no,Andhra Pradesh
191,18,30,12,6,yes,yes,63.1,0.0,Low,1761,2096,84.1,83.7,59.5,no,Jammu And Kashmir
1365,12,19,8,5,yes,yes,63.1,31.3,Low,3389,2680,74.0,67.2,80.9,no,Odisha
307,7,32,11,2,yes,yes,63.1,79.0,Moderate,4736,4050,83.4,56.2,51.4,no,Puducherry
1018,33,29,3,2,yes,no,63.0,83.6,Moderate,398,377,98.5,64.7,72.4,no,Delhi (Nct)
2357,35,5,3,2,yes,no,63.0,0.0,Moderate,5203,4844,88.2,97.3,70.9,no,Chhattisgarh
1726,19,25,8,6,yes,no,63.0,56.3,Moderate,3826,4640,85.3,85.0,94.4,no,Tripura
1049,36,25,5,4,yes,no,63.0,4.8,Moderate,121,121,98.2,65.2,77.5,no,Tripura
602,2,24,7,6,yes,yes,62.9,57.3,Low,5156,3742,57.2,69.5,63.1,no,Telangana
1302,15,11,8,1,yes,no,62.9,24.8,High,1591,1369,81.95,74.9,57.0,no,Karnataka
1548,9,6,3,5,yes,yes,62.8,75.2,Low,4318,4636,96.7,84.4,90.1,no,Goa
330,15,13,6,3,yes,yes,62.8,12.6,Moderate,407,302,63.7,82.2,73.2,no,Madhya Pradesh
665,22,17,8,1,yes,no,62.8,47.5,High,5142,4416,79.3,88.0,72.6,yes,Mizoram
459,1,11,3,3,yes,yes,62.8,74.4,Low,144,150,97.5,73.2,72.2,no,Karnataka
800,22,26,6,4,yes,yes,62.7,36.2,Low,2471,2991,86.0,84.0,55.1,no,Uttar Pradesh
2093,31,25,11,3,yes,yes,62.7,0.0,Low,1184,1348,85.0,50.2,85.7,no,Tripura
1131,13,25,10,6,yes,no,62.7,77.7,Low,3352,4147,80.1,69.3,76.1,no,Tripura
284,23,32,12,3,yes,yes,62.7,0.0,Moderate,3689,3495,97.5,82.6,54.9,no,Puducherry
1367,16,24,6,2,yes,yes,62.7,77.1,High,3016,4223,68.7,77.3,39.6,no,Telangana
2470,18,25,8,6,yes,yes,62.7,59.6,Low,1221,1025,76.6,81.4,67.8,no,Tripura
1730,28,25,8,1,yes,yes,62.7,8.5,High,5318,4525,80.0,57.3,43.9,yes,Tripura
1657,17,1,8,1,yes,yes,62.7,64.6,Low,2827,2734,99.4,60.4,83.2,no,Andhra Pradesh
1849,12,14,8,6,yes,yes,62.7,7.8,Moderate,2080,2811,72.4,79.9,45.7,no,Maharashtra
1279,24,2,9,1,yes,yes,62.6,54.5,Moderate,2248,1696,66.4,43.0,78.7,no,Arunachal Pradesh
481,17,29,1,5,yes,yes,62.6,33.0,Low,1843,1483,80.3,73.0,85.9,no,Delhi (Nct)
1772,35,16,2,2,yes,no,62.6,54.9,Low,3336,2937,88.8,50.7,68.4,no,Meghalaya
1572,9,26,6,5,yes,yes,62.6,34.5,Moderate,979,915,97.5,38.2,95.1,no,Uttar Pradesh
1119,6,27,10,2,yes,yes,62.6,91.3,Low,3044,4114,76.8,84.4,58.7,no,Uttarakhand
612,36,13,11,2,yes,yes,62.6,88.7,Moderate,2942,3080,99.9,61.4,84.9,no,Madhya Pradesh
863,15,27,9,6,yes,yes,62.5,39.8,Moderate,5526,4935,89.0,77.0,92.0,no,Uttarakhand
1425,23,12,12,2,yes,yes,62.5,72.6,Low,1481,1617,92.9,63.1,100.0,no,Kerala
513,9,13,9,4,yes,no,62.5,17.6,Moderate,3636,3562,100.0,48.3,72.2,no,Madhya Pradesh
827,23,6,12,2,yes,yes,62.5,79.6,Moderate,3410,3994,86.1,90.9,58.9,no,Goa
2098,12,30,7,5,yes,yes,62.4,11.8,Low,4187,3510,81.1,71.7,13.5,no,Jammu And Kashmir
1841,1,8,9,1,yes,no,62.3,77.1,Moderate,2810,3026,90.0,61.4,71.2,no,Haryana
1649,18,24,6,1,yes,yes,62.3,18.9,Low,3186,3741,81.95,79.8,58.7,no,Telangana
1766,36,32,7,2,yes,yes,62.2,69.4,High,3958,3021,73.3,59.9,57.8,yes,Puducherry
1138,34,20,9,1,yes,no,62.2,60.9,Low,589,431,62.0,68.9,46.8,no,Punjab
932,29,9,7,5,yes,yes,62.2,57.2,Moderate,3772,3285,80.8,70.7,52.5,no,Himachal Pradesh
403,22,18,8,5,yes,no,62.2,75.7,Low,4119,3230,69.8,35.0,59.8,no,Nagaland
1400,11,31,1,2,yes,no,62.2,38.9,Low,877,790,84.9,53.8,72.5,no,Ladakh
2391,22,7,4,5,yes,yes,62.1,85.0,Low,1828,1520,75.1,78.5,94.4,no,Gujarat
1359,17,29,7,3,yes,yes,62.1,37.0,Low,1477,1412,94.9,58.1,100.0,no,Delhi (Nct)
1746,22,16,3,6,yes,no,62.1,43.2,Low,224,181,74.8,69.4,70.8,no,Meghalaya
1291,36,18,11,6,yes,yes,62.1,66.3,Low,1343,1351,97.1,93.2,58.4,no,Nagaland
1855,24,14,10,3,yes,yes,62.1,57.2,Moderate,144,150,93.4,47.7,42.5,no,Maharashtra
15,23,26,6,4,yes,no,62.0,78.9,Moderate,6642,4872,59.8,84.5,65.9,no,Uttar Pradesh
2489,24,19,3,4,yes,yes,62.0,39.1,Low,283,292,98.8,67.9,41.6,no,Odisha
2079,1,20,7,5,yes,yes,62.0,0.0,Moderate,3281,3605,93.7,36.2,53.9,no,Punjab
2277,28,13,7,5,yes,yes,62.0,0.0,Low,2577,3387,72.7,73.3,79.8,no,Madhya Pradesh
510,6,8,11,3,yes,no,62.0,56.5,Low,5457,4856,90.4,61.4,57.4,no,Haryana
1048,18,1,3,5,yes,yes,62.0,50.6,Moderate,4421,4216,81.95,72.5,78.4,no,Andhra Pradesh
1297,29,21,4,2,yes,yes,62.0,54.0,Low,3954,2828,59.3,61.9,35.2,no,Rajasthan
202,24,5,9,3,yes,yes,61.9,24.0,Low,2622,2479,91.6,76.4,68.3,no,Chhattisgarh
2075,24,12,5,6,yes,yes,61.9,69.2,Low,832,800,94.4,56.7,66.9,no,Kerala
1907,25,8,12,5,yes,yes,61.9,26.0,Moderate,181,211,88.8,80.1,71.3,no,Haryana
273,22,31,5,4,yes,yes,61.9,52.5,Low,3588,4647,79.4,65.1,65.9,no,Ladakh
1782,31,23,11,3,yes,yes,61.9,8.9,High,3997,4235,91.4,77.8,54.3,no,Tamil Nadu
1758,34,13,7,3,yes,no,61.9,80.1,Low,1736,1531,85.1,44.1,64.5,no,Madhya Pradesh
958,27,1,10,5,yes,yes,61.9,24.0,Low,314,324,100.0,88.9,43.2,no,Andhra Pradesh
227,36,30,2,3,yes,yes,61.9,16.8,Low,1121,1223,94.8,92.8,100.0,no,Jammu And Kashmir
1124,13,19,12,5,yes,yes,61.9,43.4,Low,3059,2475,73.5,94.8,81.4,no,Odisha
338,17,15,11,2,yes,yes,61.9,46.6,Moderate,5169,4039,72.0,96.3,89.4,no,Manipur
2450,31,7,7,5,yes,yes,61.8,25.8,Low,1903,2115,94.7,90.9,74.9,no,Gujarat
681,20,12,9,6,yes,yes,61.8,83.9,Low,4755,4301,87.9,82.0,59.5,no,Kerala
882,22,3,7,4,yes,no,61.8,74.6,Moderate,1084,1086,100.0,49.0,41.2,no,Assam
1823,25,17,1,6,yes,yes,61.8,86.8,Low,764,586,66.2,55.4,55.0,no,Mizoram
749,27,2,4,2,yes,no,61.8,92.7,Moderate,1753,1841,97.4,62.1,59.0,no,Arunachal Pradesh
914,5,14,12,5,yes,no,61.7,83.0,Moderate,2881,2527,88.9,44.9,61.3,no,Maharashtra
980,2,28,2,3,yes,yes,61.7,6.8,Low,6210,4630,64.5,76.2,52.8,no,West Bengal
798,28,32,12,4,yes,yes,61.7,90.4,Low,3967,4373,88.9,99.3,71.0,no,Puducherry
2150,17,5,7,1,yes,no,61.7,21.6,Moderate,1179,1675,72.2,47.4,65.8,no,Chhattisgarh
365,36,29,9,1,yes,yes,61.6,50.2,Moderate,1199,1077,93.6,71.3,77.5,no,Delhi (Nct)
1429,35,27,12,2,yes,yes,61.6,0.0,Moderate,3851,3564,89.7,70.7,69.5,no,Uttarakhand
2099,19,13,12,4,yes,yes,61.6,77.4,Low,1688,1258,62.4,72.2,54.5,no,Madhya Pradesh
770,22,22,12,5,yes,yes,61.6,87.6,Moderate,2005,2679,75.2,88.9,85.4,no,Sikkim
173,29,27,2,1,yes,yes,61.6,77.5,Moderate,1219,981,71.6,51.5,64.3,no,Uttarakhand
2200,34,16,2,2,yes,yes,61.6,42.3,Low,786,571,58.1,85.1,54.6,no,Meghalaya
2095,31,31,3,2,yes,yes,61.6,75.7,Moderate,2569,2104,80.0,53.3,72.6,no,Ladakh
1625,4,16,11,3,yes,yes,61.6,36.0,Moderate,1210,1710,68.2,99.9,60.1,no,Meghalaya
348,23,27,6,4,yes,yes,61.6,45.0,Moderate,6626,4951,70.1,66.5,81.6,no,Uttarakhand
1826,11,31,11,5,yes,no,61.6,78.1,Moderate,3121,3149,100.0,72.0,63.5,no,Ladakh
1055,4,17,6,3,yes,yes,61.5,52.5,Low,365,263,65.4,69.0,81.7,no,Mizoram
1192,35,26,3,4,yes,no,61.5,10.7,Low,2531,2552,100.0,47.2,36.2,no,Uttar Pradesh
1860,25,5,10,5,yes,yes,61.5,26.6,Moderate,4618,3426,62.2,62.3,62.1,no,Chhattisgarh
62,17,13,2,6,yes,yes,61.5,13.0,Moderate,2994,4130,71.0,83.3,76.0,no,Madhya Pradesh
1338,13,30,12,3,yes,no,61.5,0.0,Moderate,4517,4672,98.5,57.4,68.7,no,Jammu And Kashmir
2284,4,10,2,1,yes,no,61.4,93.7,Moderate,946,696,61.3,93.0,65.7,no,Jharkhand
2163,35,2,2,3,yes,yes,61.4,72.4,Moderate,5817,4910,80.9,71.5,76.3,no,Arunachal Pradesh
502,6,16,5,4,yes,yes,61.4,45.4,Moderate,1705,1513,86.4,39.6,79.5,no,Meghalaya
1325,26,24,8,3,yes,no,61.4,19.3,Low,2171,1874,87.8,86.1,44.9,no,Telangana
1470,24,8,6,4,yes,yes,61.3,38.3,Low,4275,4512,97.9,96.1,73.9,no,Haryana
406,16,26,6,2,yes,yes,61.3,72.1,Moderate,821,1132,75.6,85.8,57.7,no,Uttar Pradesh
2201,10,32,1,3,yes,yes,61.2,89.0,Low,5222,4702,87.5,89.0,60.9,no,Puducherry
2257,31,30,3,4,yes,yes,61.2,40.9,Moderate,4548,3268,59.4,61.6,83.9,no,Jammu And Kashmir
2221,21,32,9,6,yes,no,61.2,17.9,Low,3641,4633,77.0,50.3,75.1,no,Puducherry
7,26,11,8,2,yes,no,61.2,95.2,Low,3753,2779,68.7,76.1,70.3,no,Karnataka
181,20,6,2,2,yes,yes,61.1,30.6,Low,2319,3152,71.1,91.2,72.9,no,Goa
1474,31,25,3,6,yes,yes,61.1,8.9,Moderate,3380,4527,79.3,0.0,52.9,no,Tripura
1434,33,21,3,4,yes,yes,61.1,67.5,Low,4676,3449,66.1,80.4,91.9,no,Rajasthan
1453,32,12,8,2,yes,no,61.1,50.8,Moderate,932,822,83.6,70.3,68.8,no,Kerala
1412,14,5,4,6,yes,yes,61.1,57.2,Moderate,2424,1732,59.9,80.8,86.3,no,Chhattisgarh
494,34,20,11,6,yes,yes,61.1,2.6,Low,1062,1079,99.2,62.6,85.1,no,Punjab
1965,3,4,12,2,yes,yes,61.1,61.1,Low,3769,2792,69.3,60.9,60.3,no,Bihar
1026,4,4,6,5,yes,yes,61.0,47.3,Low,2042,1589,72.5,74.0,100.0,no,Bihar
782,30,31,2,5,yes,no,61.0,81.1,Low,3281,2359,60.7,54.5,73.9,no,Ladakh
136,32,23,4,1,yes,yes,61.0,8.7,Moderate,4449,4930,85.7,71.3,47.7,no,Tamil Nadu
584,25,22,5,4,yes,yes,61.0,59.2,Low,4949,3569,60.3,70.6,78.2,no,Sikkim
1181,17,18,12,2,yes,yes,60.9,9.9,Moderate,3934,2930,62.5,66.7,62.3,no,Nagaland
1551,32,4,5,2,yes,no,60.9,34.3,Low,2797,3397,79.8,81.7,68.6,no,Bihar
1967,24,27,10,1,yes,yes,60.9,53.3,Low,5846,4710,74.7,74.4,68.5,no,Uttarakhand
203,18,27,6,2,yes,yes,60.9,55.3,Low,2088,1633,68.7,89.6,85.4,no,Uttarakhand
2435,25,12,12,4,yes,yes,60.9,59.3,Low,2084,2766,74.1,95.2,92.0,no,Kerala
712,4,30,11,5,yes,no,60.8,0.0,Moderate,266,228,85.9,77.5,65.0,no,Jammu And Kashmir
1480,4,12,8,4,yes,yes,60.8,6.2,High,575,501,88.1,50.8,64.9,no,Kerala
720,21,4,12,3,yes,yes,60.7,29.8,High,3419,3337,100.0,35.0,99.5,yes,Bihar
886,13,19,8,1,yes,yes,60.7,91.4,Low,1707,2354,70.8,76.4,63.8,no,Odisha
1477,5,32,10,4,yes,no,60.7,4.3,Moderate,5164,4815,95.6,65.0,55.0,no,Puducherry
638,4,7,8,6,yes,yes,60.7,38.8,Low,824,906,90.1,78.4,76.5,no,Gujarat
879,1,17,5,1,yes,no,60.7,65.4,Moderate,2040,1579,67.5,72.9,77.1,no,Mizoram
598,3,3,7,2,yes,yes,60.7,75.7,Low,1647,2281,73.9,70.6,67.0,no,Assam
70,23,6,6,3,yes,no,60.7,69.1,Low,815,909,91.8,75.2,92.9,no,Goa
2192,27,3,8,1,yes,yes,60.7,22.6,Low,783,605,73.3,85.0,67.8,no,Assam
2037,29,18,11,2,yes,yes,60.7,67.7,Moderate,2813,2544,84.8,86.0,86.7,no,Nagaland
1536,15,28,8,3,yes,yes,60.6,16.1,Moderate,1873,2466,72.4,76.7,76.4,no,West Bengal
122,17,7,4,3,yes,no,60.5,17.7,Moderate,3392,4322,81.2,84.3,90.4,no,Gujarat
485,2,26,11,1,yes,yes,60.5,79.5,Low,3984,4649,88.9,68.2,75.7,no,Uttar Pradesh
658,32,9,1,5,yes,yes,60.4,58.4,Low,3392,3867,84.5,100.0,82.9,no,Himachal Pradesh
525,34,18,4,4,yes,no,60.4,5.9,Moderate,369,494,75.9,75.7,54.3,no,Nagaland
1304,30,23,10,6,yes,yes,60.3,0.0,Low,2324,2874,80.9,54.1,61.1,no,Tamil Nadu
923,6,31,9,2,yes,yes,60.3,91.9,High,2157,3060,74.2,65.4,66.9,no,Ladakh
87,26,23,6,2,yes,yes,60.2,79.5,Low,3740,4074,92.8,81.3,81.0,no,Tamil Nadu
2327,6,5,10,5,yes,no,60.2,20.3,Low,4550,3971,90.1,58.9,65.0,no,Chhattisgarh
2096,21,32,1,3,yes,no,60.2,66.2,Moderate,2527,2761,92.6,60.0,100.0,no,Puducherry
219,25,25,12,6,yes,yes,60.2,63.5,Low,1982,1789,94.0,75.4,43.1,no,Tripura
1748,7,11,10,5,yes,no,60.2,17.3,Low,3313,4609,67.3,70.7,78.8,no,Karnataka
1165,28,29,1,1,yes,no,60.2,31.3,Low,431,337,68.5,82.8,69.4,no,Delhi (Nct)
1711,10,30,4,5,yes,no,60.2,75.2,Low,1450,1537,98.2,84.4,84.2,no,Jammu And Kashmir
1958,14,12,3,2,yes,yes,60.2,23.3,Moderate,1336,1032,73.1,67.0,29.5,no,Kerala
2179,4,21,11,5,yes,no,60.1,62.3,High,3150,3915,83.5,66.1,83.6,yes,Rajasthan
345,6,23,7,3,yes,yes,60.1,72.8,Low,1794,1512,81.0,76.7,47.2,no,Tamil Nadu
2370,12,14,12,4,yes,yes,60.1,30.2,Low,6043,4714,71.4,66.7,91.3,no,Maharashtra
1811,17,26,7,4,yes,no,60.1,26.1,High,850,633,62.4,81.8,53.9,no,Uttar Pradesh
1898,2,26,10,6,yes,yes,60.1,52.5,Low,2927,3054,97.8,67.6,61.6,no,Uttar Pradesh
125,35,30,3,6,yes,yes,60.1,25.0,High,3210,3623,88.8,81.8,86.6,yes,Jammu And Kashmir
29,33,13,11,2,yes,no,60.0,68.6,Low,3508,3800,90.9,68.7,69.4,no,Madhya Pradesh
1848,10,10,12,5,yes,yes,60.0,85.2,High,18,21,89.7,71.8,56.2,yes,Jharkhand
514,4,26,8,2,yes,yes,60.0,26.0,Moderate,2895,3201,89.0,54.9,66.8,no,Uttar Pradesh
2211,11,18,7,1,yes,yes,60.0,38.0,High,3367,4367,79.2,72.0,47.8,yes,Nagaland
1892,22,32,9,4,yes,yes,60.0,86.3,Low,2913,3461,82.2,75.8,43.9,no,Puducherry
162,36,28,2,5,yes,yes,60.0,79.0,Moderate,434,416,97.3,57.9,61.5,no,West Bengal
590,30,30,7,2,yes,yes,59.9,32.2,High,1094,1206,89.5,62.0,59.2,no,Jammu And Kashmir
2197,21,7,5,6,yes,yes,59.9,56.6,Low,1202,1401,89.3,27.9,70.0,no,Gujarat
1006,34,10,5,6,yes,no,59.9,87.7,Low,872,962,92.3,86.2,58.7,no,Jharkhand
1571,16,4,6,1,yes,yes,59.9,83.3,Low,2305,2840,83.7,69.6,47.4,no,Bihar
2203,10,25,1,4,yes,no,59.9,80.0,Low,4862,4526,96.9,73.9,94.8,no,Tripura
2376,31,18,8,6,yes,yes,59.8,25.4,Low,3590,3876,91.0,58.5,62.5,no,Nagaland
577,22,26,1,5,yes,no,59.7,52.7,High,2844,3115,94.6,66.7,66.5,yes,Uttar Pradesh
1662,12,11,1,6,yes,no,59.7,60.5,Low,1910,1470,66.2,95.4,68.7,no,Karnataka
1901,19,32,3,3,yes,no,59.6,55.2,Low,2471,1995,77.6,54.5,95.8,no,Puducherry
2325,28,20,5,3,yes,yes,59.6,55.5,Low,1306,1459,91.6,73.8,71.2,no,Punjab
522,15,12,6,6,yes,yes,59.6,47.3,High,1022,1188,81.7,75.9,85.1,yes,Kerala
1298,8,28,12,5,yes,yes,59.5,62.8,Moderate,3385,3517,98.1,70.5,39.1,no,West Bengal
1152,20,12,3,1,yes,yes,59.5,17.4,Moderate,4515,4350,98.6,0.0,97.3,no,Kerala
2214,1,23,12,5,yes,yes,59.5,11.9,High,4438,3469,76.7,92.8,45.1,no,Tamil Nadu
373,11,1,2,3,yes,no,59.5,41.1,Low,5302,3944,63.0,57.1,97.8,no,Andhra Pradesh
1020,36,20,10,3,yes,yes,59.5,66.8,Low,1244,1753,71.6,70.5,62.6,no,Punjab
2050,35,9,1,3,yes,no,59.5,13.5,Low,1694,1498,85.6,62.2,37.6,no,Himachal Pradesh
2288,25,14,3,5,yes,no,59.5,33.8,Low,5385,4111,65.1,47.7,54.7,no,Maharashtra
1166,13,32,11,4,yes,no,59.5,70.2,High,2044,1509,64.5,85.6,72.9,no,Puducherry
336,32,2,4,4,yes,yes,59.5,18.1,Low,112,91,81.95,77.0,39.4,no,Arunachal Pradesh
2386,6,16,7,2,yes,yes,59.4,86.1,Low,4739,4378,91.8,75.8,94.7,no,Meghalaya
1530,23,6,7,5,yes,yes,59.4,43.1,Low,1608,1230,70.5,68.9,92.7,no,Goa
2021,1,17,3,4,yes,yes,59.4,4.4,Moderate,3108,3033,94.1,67.0,50.0,no,Mizoram
526,35,28,9,3,yes,yes,59.4,69.8,High,3640,4885,72.5,49.2,85.8,yes,West Bengal
1595,3,21,9,1,yes,yes,59.3,70.8,Low,3689,4109,87.7,59.2,73.3,no,Rajasthan
1858,16,21,3,4,yes,yes,59.3,28.0,Low,4736,3800,78.2,0.0,63.1,no,Rajasthan
1516,27,32,8,4,yes,no,59.3,11.2,Low,2953,3443,90.7,0.0,43.2,no,Puducherry
1314,20,1,12,4,yes,yes,59.2,10.2,High,1185,1285,87.5,78.4,43.7,no,Andhra Pradesh
487,26,30,10,6,yes,yes,59.2,91.7,Moderate,956,983,100.0,55.0,58.0,no,Jammu And Kashmir
2351,24,30,12,1,yes,yes,59.2,89.0,Low,2459,2294,97.1,60.5,65.4,no,Jammu And Kashmir
2056,21,21,1,5,yes,no,59.2,69.3,Moderate,1192,1342,89.7,61.7,69.7,no,Rajasthan
553,1,17,6,1,yes,yes,59.2,68.6,Low,1736,1591,86.8,85.3,62.2,no,Mizoram
298,15,23,2,1,yes,no,59.2,6.6,Moderate,788,566,60.1,62.0,72.6,no,Tamil Nadu
2299,24,27,7,4,yes,no,59.2,80.1,Low,5770,4478,73.2,53.5,83.1,no,Uttarakhand
135,5,22,7,5,yes,no,59.1,88.5,Low,1782,1306,60.2,94.7,77.2,no,Sikkim
58,20,23,2,1,yes,yes,59.1,25.7,Moderate,475,449,93.0,71.9,87.7,no,Tamil Nadu
1449,5,31,8,2,yes,no,59.1,93.3,Low,335,333,99.9,62.4,62.5,no,Ladakh
1000,23,17,1,5,yes,no,59.1,20.4,Low,2497,2335,95.6,79.1,92.4,no,Mizoram
1596,8,21,10,1,yes,no,59.1,30.7,Moderate,108,86,70.6,64.4,73.4,no,Rajasthan
1089,24,16,4,2,yes,no,59.1,83.4,Low,1441,1302,92.0,67.2,34.9,no,Meghalaya
1926,1,23,5,2,yes,no,59.0,28.0,High,1735,1509,85.3,57.6,64.3,no,Tamil Nadu
1127,4,21,6,4,yes,no,59.0,53.2,Moderate,422,429,95.1,74.3,66.7,no,Rajasthan
1586,7,5,3,4,yes,yes,59.0,37.3,High,3112,4145,76.9,81.3,79.2,no,Chhattisgarh
1492,27,14,6,4,yes,yes,59.0,33.2,Low,5728,4915,87.5,43.6,27.5,no,Maharashtra
2123,7,21,8,1,yes,yes,59.0,5.3,Moderate,3387,2767,74.3,67.3,59.4,no,Rajasthan
147,19,16,12,5,yes,yes,59.0,95.1,Low,146,149,100.0,52.8,67.4,no,Meghalaya
187,16,20,10,4,yes,no,59.0,76.9,Moderate,698,765,89.6,78.3,68.6,no,Punjab
1278,20,22,1,6,yes,no,59.0,82.9,Moderate,3256,3697,92.9,63.7,38.5,no,Sikkim
925,19,3,4,2,yes,yes,58.9,60.9,Low,999,1098,95.7,66.6,26.6,no,Assam
1913,23,32,12,3,yes,yes,58.9,62.3,High,2470,2941,83.4,93.2,50.6,yes,Puducherry
402,1,1,11,5,yes,yes,58.9,62.0,Low,1034,1347,73.8,0.0,75.0,no,Andhra Pradesh
2010,23,31,10,3,yes,yes,58.9,27.5,Low,3856,3725,96.4,69.7,96.8,no,Ladakh
2061,21,16,1,2,yes,no,58.9,60.1,Low,4302,3735,89.4,84.7,62.6,no,Meghalaya
2065,23,17,10,2,yes,yes,58.9,14.8,Moderate,1516,2010,80.1,45.7,74.0,no,Mizoram
1895,28,8,2,4,yes,yes,58.9,44.8,Low,5007,4822,94.6,90.0,70.2,no,Haryana
1668,15,19,5,6,yes,yes,58.8,78.8,High,3727,3652,98.3,94.9,74.1,no,Odisha
289,16,19,2,5,yes,yes,58.8,95.3,Moderate,2819,2118,65.1,86.2,65.5,no,Odisha
973,10,27,6,5,yes,yes,58.8,55.2,High,5387,4544,78.2,65.5,67.4,yes,Uttarakhand
2324,16,25,10,4,yes,no,58.7,40.3,Low,2147,2612,79.9,63.6,70.9,no,Tripura
2249,21,13,5,3,yes,yes,58.7,24.9,Low,3606,3873,97.2,63.0,100.0,no,Madhya Pradesh
1218,33,11,11,1,yes,no,58.7,71.1,Moderate,2047,2331,85.0,72.8,53.4,no,Karnataka
214,29,6,11,6,yes,no,58.7,33.5,High,5203,4381,85.7,64.2,93.4,no,Goa
1862,3,2,1,3,yes,yes,58.7,74.3,Low,1896,2641,75.7,68.3,67.2,no,Arunachal Pradesh
2177,4,21,12,3,yes,yes,58.6,79.3,Low,1857,1675,90.4,78.3,76.0,no,Rajasthan
2338,9,10,8,4,yes,no,58.6,5.8,Low,3086,3479,86.0,50.5,78.1,no,Jharkhand
1669,26,23,5,3,yes,yes,58.6,50.3,Moderate,4143,4858,87.1,69.4,75.8,no,Tamil Nadu
1890,29,31,11,2,yes,yes,58.5,32.8,High,5370,4933,89.7,100.0,77.1,yes,Ladakh
310,7,22,2,1,yes,yes,58.4,89.7,High,4212,4283,98.2,65.8,85.4,yes,Sikkim
2193,20,6,3,1,yes,yes,58.4,8.3,Moderate,1391,1557,87.7,86.8,64.6,no,Goa
1102,29,8,10,1,yes,yes,58.4,68.4,Low,1374,1461,93.9,71.2,69.9,no,Haryana
916,6,17,5,1,yes,yes,58.4,79.0,Moderate,1832,2346,75.7,68.5,79.2,no,Mizoram
855,26,21,6,5,yes,yes,58.4,62.9,Low,2117,1533,64.4,81.9,76.8,no,Rajasthan
2232,27,14,4,5,yes,yes,58.4,57.7,Moderate,4652,3857,76.1,70.1,82.5,no,Maharashtra
1292,7,32,7,3,yes,yes,58.3,6.7,Low,1570,1487,96.6,83.3,47.6,no,Puducherry
1280,31,10,3,4,yes,yes,58.3,0.0,Moderate,3008,3234,92.0,71.1,86.5,no,Jharkhand
393,25,24,8,3,yes,yes,58.3,43.7,High,1867,1554,78.0,95.5,68.5,no,Telangana
1522,25,17,1,4,yes,yes,58.3,38.6,Moderate,508,539,97.5,63.7,60.4,no,Mizoram
1277,30,29,4,4,yes,yes,58.3,59.4,Low,4642,4914,94.5,69.8,65.1,no,Delhi (Nct)
2101,9,18,8,1,yes,yes,58.2,92.3,High,389,371,94.2,67.1,67.0,yes,Nagaland
1358,16,9,8,4,yes,yes,58.2,91.5,Moderate,3108,2371,70.6,49.9,66.0,no,Himachal Pradesh
1739,35,28,11,5,yes,yes,58.2,42.0,High,1084,840,70.9,63.1,94.5,yes,West Bengal
723,24,31,2,6,yes,yes,58.2,10.6,Moderate,872,859,100.0,65.1,47.3,no,Ladakh
1585,1,9,1,6,yes,no,58.2,0.0,High,4295,3361,72.9,97.7,64.8,no,Himachal Pradesh
796,4,27,12,5,yes,no,58.1,95.0,Low,4702,4733,98.8,65.7,85.8,no,Uttarakhand
1845,6,14,8,5,yes,yes,58.1,18.8,Moderate,3198,3125,93.6,52.1,65.7,no,Maharashtra
331,6,1,7,3,yes,yes,58.1,58.2,Low,604,720,86.3,71.5,95.7,no,Andhra Pradesh
2498,36,13,5,1,yes,no,58.0,14.6,Low,1315,1238,90.1,64.1,80.6,no,Madhya Pradesh
544,11,32,10,2,yes,yes,58.0,29.0,Moderate,257,240,93.8,86.0,68.3,no,Puducherry
700,28,11,4,3,yes,yes,58.0,32.3,Low,2511,2712,88.3,76.2,60.6,no,Karnataka
1579,17,21,8,4,yes,yes,57.9,88.5,Moderate,978,1361,72.9,74.9,57.3,no,Rajasthan
2143,7,8,5,1,yes,yes,57.9,33.4,Moderate,3738,4486,86.8,60.9,49.4,no,Haryana
1054,32,20,12,3,yes,no,57.9,34.7,Moderate,971,1154,83.2,60.5,68.1,no,Punjab
1567,22,1,4,5,yes,yes,57.9,12.5,Moderate,6606,4914,60.7,69.6,71.8,no,Andhra Pradesh
861,6,19,10,2,yes,yes,57.9,16.5,Moderate,5910,4321,59.2,82.4,63.7,no,Odisha
804,25,17,6,2,yes,yes,57.9,26.5,High,2636,2486,97.5,70.6,69.4,no,Mizoram
1486,21,18,8,6,yes,no,57.9,0.0,Moderate,59,78,78.7,83.4,100.0,no,Nagaland
614,22,15,1,4,yes,yes,57.9,37.9,Low,2801,2057,67.3,55.7,57.8,no,Manipur
517,36,9,3,1,yes,yes,57.8,31.9,Low,4002,3480,82.3,70.8,68.5,no,Himachal Pradesh
19,10,13,1,2,yes,yes,57.8,68.0,Moderate,5277,4930,95.7,77.0,29.2,no,Madhya Pradesh
1633,10,12,12,6,yes,yes,57.8,34.5,Low,5141,4109,71.2,60.0,77.5,no,Kerala
1063,7,16,4,5,yes,yes,57.8,70.3,High,917,695,70.3,86.1,52.3,yes,Meghalaya
17,12,17,5,5,yes,yes,57.8,0.0,Moderate,1039,1479,70.7,72.0,81.6,no,Mizoram
